supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,22683,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,21531,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,13341,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,2646,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,23,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,826,Player 1
supra_new,map2,32,Player 1
supra_new,map2,36,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,36,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,12797,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,25,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,2705,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,18614,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,30,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,21,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,404,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,12865,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,42811,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,30,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,12460,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,30,Player 1
supra_new,map2,33,Player 1
supra_new,map2,694,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,30,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,16455,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,30,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,291,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,144,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,71,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,30,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,36,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,30,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,37,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,31,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,30,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,25970,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,34,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,31,Player 1
supra_new,map2,34,Player 1
supra_new,map2,31,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,35,Player 1
supra_new,map2,32,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,33,Player 1
supra_new,map2,33,Player 1
supra_new,map2,34,Player 1
supra_new,map2,33,Player 1
supra_new,map2,35,Player 1
supra_new,map2,35,Player 1
supra_new,map2,30,Player 1
supra_new,map2,32,Player 1
supra_new,map2,32,Player 1
supra_new,map2,31,Player 1
supra_new,map2,31,Player 1
supra_new,map2,11715,Player 1
supra_new,map2,28989,Player 1
supra_new,map2,14216,Player 1
supra_new,map2,25190,Player 1
supra_new,map2,14653,Player 1
supra_new,map2,51926,Player 1
supra_new,map1,18968,Player 1
supra_new,map1,10649,Player 1
supra_new,map1,50446,Player 1
